recId,recommendations,uid
48556,'Takt Op. Destiny',40165
48556,'Takt Op. Destiny',46471
48569,'86 Part 2',48583
48580,'Vanitas no Karte',50330
48580,'Vanitas no Karte',48471
48580,'Vanitas no Karte',54790
48643,'Koi wa Sekai Seifuku no Ato de',37475
48675,'Kakkou no Iinazuke',3819
48684,'Wan Jie Du Zun',42266
48736,'Sono Bisque Doll wa Koi wo Suru',40392
48736,'Sono Bisque Doll wa Koi wo Suru',53421
48742,'Kono Healer,50871
48742,'Kono Healer,58926
48753,'Jahy-sama wa Kujikenai!',51458
48760,'Gaikotsu Kishi-sama,51648
48760,'Gaikotsu Kishi-sama,50571
48790,'Neko Jockey',23737
48858,'180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?',52381
48926,'Komi-san wa,49520
48926,'Komi-san wa,38787
48926,'Komi-san wa,37614
48942,'Kuang Shen Mo Zun',51836
48981,'Mahou Shoujo Magical Destroyers',48644
48997,'Fantasy Bishoujo Juniku Ojisan to',42072
49052,'Ao Ashi',42774
49052,'Ao Ashi',49596
49066,'Artiswitch',611
49170,'Xinghe Zhizun',39024
49211,'Gundam Breaker: Battlogue',9040
49275,'Renou Xueyuan',40151
49387,'Vinland Saga Season 2',37989
49387,'Vinland Saga Season 2',40729
49392,'Ore,31777
49392,'Ore,309
49392,'Ore,40833
49392,'Ore,54722
49392,'Ore,32214
49438,'Isekai Yakkyoku',49849
49448,'Ni Tian Zhizun',50647
49448,'Ni Tian Zhizun',51860
49448,'Ni Tian Zhizun',41884
49515,'Digimon Ghost Game',37324
49596,'Blue Lock',36934
49596,'Blue Lock',49052
49605,'Ganbare Douki-chan',38935
49613,'Chiyu Mahou no Machigatta Tsukaikata',53263
49766,'Under Ninja',51098
49831,'Black★★Rock Shooter: Dawn Fall',50205
49831,'Black★★Rock Shooter: Dawn Fall',46604
49849,'Shinmai Renkinjutsushi no Tenpo Keiei',54760
49873,'Jiu Tian Xuan Di Jue',48759
49918,'Boku no Hero Academia 6th Season',50172
49939,'Petit Seka',45782
49952,'Wo Qi Ku Le Baiwan Xiulian Zhe',44513
49979,'Akuyaku Reijou nanode Last Boss wo Kattemimashita',52308
49979,'Akuyaku Reijou nanode Last Boss wo Kattemimashita',38555
49980,'Sugar Apple Fairy Tale',41491
49981,'Kimi to Boku no Saigo no Senjou,38843
50172,'Mob Psycho 100 III',49918
50175,'Yuusha,51020
50175,'Yuusha,53439
50175,'Yuusha,57876
50185,"""Ryman's Club""",49556
50197,'Ijiranaide,38993
50197,'Ijiranaide,41226
50265,'Spy x Family',35240
50265,'Spy x Family',49776
50265,'Spy x Family',48413
50265,'Spy x Family',36296
50265,'Spy x Family',53411
50273,'Tomodachi Game',51096
50338,'Kunoichi Tsubaki no Mune no Uchi',32829
50380,'Paripi Koumei',39681
50416,'Skip to Loafer',49692
50416,'Skip to Loafer',55597
50430,'Wo de Yi Jie Zhi Lu',51863
50439,'Hei Men',44233
50444,'Yong Sheng',43626
50444,'Yong Sheng',50565
50461,'Otome Game Sekai wa Mob ni Kibishii Sekai desu',51706
50481,'Eiyuuou,48417
50583,'Buta no Liver wa Kanetsu Shiro',54103
50586,'Migi to Dali',49766
50588,'Wan Yu Feng Shen',46924
50590,'Koukyuu no Karasu',54492
50631,'Komi-san wa,49520
50631,'Komi-san wa,38787
50631,'Komi-san wa,37614
50709,'Lycoris Recoil',50862
50709,'Lycoris Recoil',134
50709,'Lycoris Recoil',52736
50709,'Lycoris Recoil',54794
50738,'Slime Taoshite 300-nen,41312
50738,'Slime Taoshite 300-nen,52985
50738,'Slime Taoshite 300-nen,48239
50739,'Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken',56838
50739,'Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken',51705
50760,'Teppen!!!!!!!!!!!!!!!',40085
50789,'Jantama Pong☆',49551
50985,'Chimimo',50955
50999,'Extreme Hearts',44274
51064,'Kuro no Shoukanshi',47163
51135,'Kanojo,42385
51219,'Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita',38573
51297,'Ragna Crimson',40356
51403,'Renai Flops',751
51462,'Isekai Nonbiri Nouka',51128
51562,'Yuusha,51020
51562,'Yuusha,53439
51562,'Yuusha,57876
51680,'Cool Doji Danshi',55310
51693,'Kaminaki Sekai no Kamisama Katsudou',39675
51705,'Otonari ni Ginga',50739
51815,'Kubo-san wa Mob wo Yurusanai',52578
51836,'Douluo Dalu II: Jueshi Tangmen',48942
51836,'Douluo Dalu II: Jueshi Tangmen',54123
51860,'Jidao Long Shen',41409
51863,'Shishang Zui Qiang Nan Zhujiao',50430
52034,"'""Oshi no Ko""'",50470
52034,"'""Oshi no Ko""'",53912
52034,"'""Oshi no Ko""'",46654
52093,'Trigun Stampede',57160
52211,'Mashle',58059
52289,'Kanojo,42385
52299,'Ore dake Level Up na Ken',52178
52299,'Ore dake Level Up na Ken',57646
52308,'Kanojo ga Koushaku-tei ni Itta Riyuu',56352
52359,'Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.',57380
52405,'Highspeed Etoile',54301
52446,'Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life',49612
52446,'Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life',56923
52446,'Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life',44037
52461,'Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu',54616
52461,'Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu',52482
52482,'Sasaki to Pii-chan',52461
52505,'Dark Gathering',54199
52562,'Kanojo,42385
52578,'Boku no Kokoro no Yabai Yatsu',50197
52608,'Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito',49894
52611,'Okashi na Tensei',55265
52701,'Dungeon Meshi',53446
52701,'Dungeon Meshi',50854
52736,'Tensei Oujo to Tensai Reijou no Mahou Kakumei',50709
52741,'Undead Unluck',54112
52934,'Konyaku Haki sareta Reijou wo Hirotta Ore ga,53434
52934,'Konyaku Haki sareta Reijou wo Hirotta Ore ga,52082
52962,'Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru,53438
52977,'Yuusha,51020
52977,'Yuusha,53439
52977,'Yuusha,57876
52985,'Dekoboko Majo no Oyako Jijou',48742
52990,'Keikenzumi na Kimi to,34403
52991,'Sousou no Frieren',55731
52991,'Sousou no Frieren',53590
53050,'Kanojo,42385
53132,'UniteUp!',34474
53163,'Kawaisugi Crisis',54617
53213,'Revenger',45783
53213,'Revenger',57502
53411,'Buddy Daddies',50602
53411,'Buddy Daddies',51403
53411,'Buddy Daddies',35857
53434,'Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga,52934
53438,'Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.',52962
53446,'Tondemo Skill de Isekai Hourou Meshi',52701
53488,'Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node,52446
53488,'Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node,40960
53619,'Eiyuuou,48417
53621,'Jijou wo Shiranai Tenkousei ga Guigui Kuru.',45653
53919,'Zhongguo Qi Tan',42587
54075,'Kanojo,42385
54103,'Hikikomari Kyuuketsuki no Monmon',50583
54112,'Zom 100: Zombie ni Naru made ni Shitai 100 no Koto',59012
54112,'Zom 100: Zombie ni Naru made ni Shitai 100 no Koto',52741
54133,'Ijiranaide,38993
54133,'Ijiranaide,41226
54275,'Temple',50392
54275,'Temple',55071
54492,'Kusuriya no Hitorigoto',54875
54616,'Potion-danomi de Ikinobimasu!',51215
54714,'Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo',43969
54714,'Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo',53040
54790,'Undead Girl Murder Farce',52816
54790,'Undead Girl Murder Farce',44204
54794,'Metallic Rouge',52093
54839,'Yoru no Kurage wa Oyogenai',53876
54883,'Mononogatari 2nd Season',39469
54913,'Shinmai Ossan Boukensha,57058
54959,"""BanG Dream! It's MyGO!!!!!""",55102
54959,"""BanG Dream! It's MyGO!!!!!""",40763
55102,'Girls Band Cry',55791
55102,'Girls Band Cry',54959
55310,'Atarashii Joushi wa Do Tennen',51680
55310,'Atarashii Joushi wa Do Tennen',55973
55358,'Bucchigiri?!',58080
55528,'Yuuki Bakuhatsu Bang Bravern',3325
55894,'Bokura no Ame-iro Protocol',37932
56107,'Kaijuu Sekai Seifuku',42500
56230,'Jiisan Baasan Wakagaeru',40893
56348,'Dungeon no Naka no Hito',39586
56352,'Loop 7-kaime no Akuyaku Reijou wa,56228
56352,'Loop 7-kaime no Akuyaku Reijou wa,54632
56740,'Kanojo,42385
56978,'Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru,53438
57380,'Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu',52359
57629,'Da Yuzhou Shidai',44410
57789,'Ateuma Chara no Kuse shite,47792
57845,'Elf-san wa Yaserarenai.',31519
57892,"'Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made'",53730
58059,'Tsue to Tsurugi no Wistoria',58173
58059,'Tsue to Tsurugi no Wistoria',50582
58369,'Kanojo,42385
58926,'Egumi Legacy',34888
59277,'Kanojo,42385
